rhca_hostChampionFitnessWin,rhca_parasiteChampionFitnessWin,oe_championFitnessWin,rhca_hostChampionFitnessLose,rhca_parasiteChampionFitnessLose,oe_championFitnessLose,rhca_hostChampionFitnessTie,rhca_parasiteChampionFitnessTie,oe_championFitnessTie
1839.258769230769,114.66374649800822,7957.865000000001,-4416.754977777777,397.89180155571205,1042.4374358974346,-8181.226666666667,517.5898993808049,11882.6
1871.9804700854704,110.47599961387056,8034.024166666666,-4457.406277777777,402.4306655617995,1029.0858974358978,-8021.663333333333,587.5466163570696,11914.3
1872.0973675213672,107.03926713546491,8153.9573333333365,-4672.843177777776,409.18412605525367,1062.0205128205132,-7862.1,657.5033333333326,11946.0
1831.0086410256417,102.41618973354403,8382.811999999998,-4855.488055555556,411.12624677048115,1012.0235897435905,-7795.95,569.9359406450334,11989.0
1793.5180341880343,99.6207281787599,8620.807666666668,-5102.565444444443,415.37195097241954,919.0235897435903,-7729.8,482.3685479567327,12032.0
1803.8100940170943,99.74549972045826,8808.403333333332,-5368.78033333333,426.2512549812549,862.1020512820513,-7825.2300000000005,499.7757025497946,11883.8
1912.8658119658112,99.02668515115059,8997.376666666665,-5678.332444444444,442.07318110913945,875.8615384615382,-7920.660000000001,517.1828571428571,11735.6
2022.8625811965826,100.79132024067597,9222.599166666665,-5985.150000000002,455.8147524427247,899.2694871794872,-7948.683333333334,548.2226483781919,11741.4
2082.7969059829056,103.05913149467172,9443.427666666666,-6248.426388888887,469.81671865723087,895.5410256410258,-7976.706666666667,579.2624396135266,11747.2
2258.04258119658,103.31552003769458,9635.013833333333,-6506.128299999999,486.00569369337626,828.0979487179485,-8154.053333333332,549.5825613960305,11749.6
2377.0220170940165,102.81012261627123,9792.703333333337,-6713.197844444449,495.06911307212744,677.1630769230768,-8331.4,519.9026831785346,11752.0
2503.84294871795,97.82844029109242,9977.05,-6830.911944444443,500.6656630494814,558.7384615384616,-8270.7,512.7673325470539,11867.0
2533.4155384615387,85.89980744337232,10205.140999999996,-6826.462577777778,498.3312100544652,404.99128205128244,-8210.0,505.6319819155732,11982.0
2536.9841709401708,77.56599393697547,10380.943999999996,-6802.607949999999,497.8847699085756,264.16205128205064,-8519.066666666668,545.2604619838365,11926.0
2538.942153846155,74.8442887814695,10522.796000000006,-6836.909022222223,502.50062748356805,140.4051282051275,-8828.133333333333,584.8889420520999,11870.0
2708.747059829058,68.83579633886512,10753.271499999997,-7055.426722222218,512.6781158378315,-52.93102564102453,-8909.433333333332,563.3467016024912,12110.1
3062.869572649571,58.86780592022765,11132.144999999999,-7335.717555555556,526.9175700209008,-216.08205128205088,-8990.733333333334,541.8044611528823,12350.2
3376.75082051282,55.58782930600151,11437.704999999998,-7705.986483333332,547.5642339373761,-311.5874358974353,-8954.0,553.9787551629657,12439.6
3576.034461538462,50.01600814584205,11698.413999999999,-8097.624911111114,562.1319912892686,-515.6584615384611,-8917.266666666666,566.1530491730492,12529.0
3814.4269914529905,43.061344325035954,11880.645999999999,-8365.282977777773,573.7117107450543,-680.6512820512824,-8899.183333333332,578.720113103271,12628.8
4183.007658119658,39.27971922736945,12029.469666666664,-8497.455377777778,578.5672451932439,-853.145641025642,-8881.100000000002,591.2871770334929,12728.6
4564.75405982906,41.31642776897908,12190.0,-8577.292361111111,583.6771223131935,-1033.6089743589744,-9145.45,628.1912952836637,12835.8
5059.623213675212,33.78910878154593,12492.725333333334,-8787.161533333336,593.5150523335523,-1298.7117948717942,-9409.8,665.0954135338345,12943.0
5437.818188034192,15.172090368145449,12821.769333333335,-9060.602872222222,609.9485136972323,-1672.6553846153865,-9689.509999999998,633.768932612328,13049.1
5728.059760683762,-1.0512816265953149,13130.401,-9358.908711111113,631.5300133376331,-2031.5241025641044,-9969.22,602.4424516908214,13155.2
5915.093743589744,-14.059800755660932,13410.616666666667,-9658.403933333333,657.9353657334191,-2427.13435897436,-9995.926666666666,621.427842386764,13195.6
6012.825299145299,-21.207624760487153,13676.196666666667,-9948.07111111111,681.7784170328653,-2878.2102564102584,-10022.633333333333,640.4132330827067,13236.0
6330.18330769231,-25.774338548730604,13905.752666666667,-10217.75096666667,697.6579808177411,-3189.3479487179497,-9636.91,627.4954166666666,12683.3
6668.6814358974325,-28.11943139672091,14210.602333333334,-10541.616600000001,711.9847445889416,-3469.221025641025,-9251.186666666665,614.5776002506266,12130.6
6930.343572649572,-32.575646257291524,14492.342166666667,-10871.733377777773,731.9811910648056,-3760.9599999999987,-9401.076666666666,625.8221334586467,12159.2
7247.785333333334,-36.010403506455326,14800.692666666666,-11181.680577777772,750.493693684855,-4065.615384615384,-9550.966666666667,637.0666666666666,12187.8
7545.457307692307,-46.287295080878934,15188.230833333333,-11534.136083333333,774.9976352816141,-4409.774358974357,-9400.766666666666,620.5198423141186,12410.2
7922.617641025639,-61.3193125931477,15625.885666666669,-11833.78903333334,798.6874431538151,-4783.146153846153,-9250.566666666668,603.9730179615706,12632.6
8511.672547008548,-78.48219255237466,15918.964166666667,-12053.855911111112,819.7012744194185,-5143.134871794873,-9563.600000000002,601.9008630477709,12695.0
9084.28112820513,-101.13169649184742,16201.505333333334,-12271.854200000002,837.489010677189,-5574.831794871793,-9876.633333333335,599.8287081339713,12757.4
9885.14323076923,-126.66970430648428,16477.165999999997,-12567.990211111111,861.9297242579606,-6214.678974358975,-9186.516666666668,611.8547258297259,13008.8
10953.228034188038,-152.4666524025239,16933.041666666668,-12913.986555555563,881.383627982162,-7167.558974358977,-8496.4,623.8807435254803,13260.2
12837.871128205126,-172.33111487437225,18186.33233333333,-13259.343633333332,899.8294233279045,-8053.8541025641025,-8914.833333333332,600.689815277751,12634.4
15213.22396581198,-189.44725837591463,20578.490000000027,-13756.288199999997,929.9821198487257,-8907.79384615385,-9333.266666666666,577.4988870300217,12008.6
19976.968760683783,-202.35452546909437,24617.763333333343,-14707.426761111112,979.5425827720208,-10608.336923076942,-10130.949999999999,653.3048555178688,12203.6
27443.113333333295,-218.79404336685585,30064.081666666625,-15849.70787777777,1047.751920643016,-13060.366666666658,-10928.633333333333,729.1108240057157,12398.6
36840.54423076918,-242.15477819473796,37777.93083333331,-18122.997305555546,1195.7181122501536,-16221.996153846138,-11327.016666666666,722.8070296499166,13484.6
47337.54888888886,-275.1522269842152,46088.268,-20817.02906666666,1375.9950726567017,-19701.757948717943,-11725.400000000001,716.5032352941176,14570.6
54140.16354700852,-296.7975135018521,51346.73833333333,-22787.66016666666,1511.015577334698,-21783.616923076926,-5862.700000000001,358.2516176470588,14736.6
55967.717948717946,-301.1420236960951,52495.73333333333,-23101.420555555556,1530.6714284610114,-22117.333333333332,0.0,0.0,14902.6
55967.717948717946,-301.1420236960951,52495.73333333333,-23101.420555555556,1530.6714284610114,-22117.333333333332,0.0,0.0,14902.6

