rhca_generations,oe_generations
25.990384615384617,912.0576923076923
25.46413461538462,755.9344230769232
24.937884615384615,599.811153846154
24.418750000000003,465.01028846153844
24.660384615384608,394.647692307692
25.341346153846153,376.1951923076924
26.045384615384613,376.82942307692315
26.43423076923078,382.81384615384627
26.21961538461539,394.5899999999999
25.903750000000016,394.0026923076924
25.375,389.92403846153854
24.950000000000003,384.53240384615395
24.851153846153842,377.82038461538434
24.892596153846164,375.1694230769233
25.32442307692308,370.5986538461538
25.987980769230766,360.714903846154
26.44692307692308,350.5746153846154
26.93336538461538,351.585
27.496730769230773,355.06999999999994
27.86298076923076,352.0438461538463
28.178846153846152,349.20192307692315
28.769230769230752,350.9301923076925
29.29096153846153,352.9250000000001
29.701346153846163,353.45894230769255
30.001923076923084,355.9200000000001
30.451923076923077,360.99278846153845
30.962115384615377,364.69326923076926
31.32413461538463,367.8506730769231
31.38115384615385,368.0423076923079
31.47413461538462,366.4984615384616
31.74326923076923,368.1096153846155
32.03461538461539,368.9244230769231
32.34384615384616,371.77461538461534
32.54932692307692,375.08326923076936
32.706923076923076,376.64557692307693
32.89182692307693,376.3485576923077
33.2173076923077,373.41538461538465
33.56278846153847,371.44817307692324
33.98519230769231,371.85499999999996
34.50423076923077,375.638846153846
35.00192307692308,381.8923076923078
35.22365384615384,388.0442307692307
35.43961538461539,393.3471153846152
35.63855769230771,396.09201923076915
35.85846153846153,397.82
36.13269230769231,398.5995192307694
36.34288461538461,399.44634615384615
36.411057692307686,403.0115384615384
36.489615384615384,406.27076923076913
36.53480769230767,408.8567307692308
36.57692307692308,411.7692307692308
36.752115384615394,415.89403846153857
37.000384615384625,420.0673076923077
37.293461538461536,424.4730769230768
37.61423076923077,427.5849999999998
37.844230769230755,430.00144230769223
38.08692307692308,433.49153846153837
38.374807692307684,437.32432692307697
38.66442307692308,441.48403846153866
38.8298076923077,444.73932692307693
38.948076923076925,447.7634615384616
39.09134615384616,449.00605769230754
39.25461538461539,450.4880769230768
39.37663461538461,452.5289423076923
39.537307692307685,456.1930769230767
39.72548076923077,462.18365384615385
40.0725,467.77076923076925
40.48028846153846,473.2234615384614
40.91576923076922,477.31807692307694
41.34759615384616,483.0725000000002
41.67788461538463,490.2673076923078
42.011634615384615,502.06269230769243
42.292692307692306,511.86769230769244
42.560961538461534,520.0179807692307
42.95288461538461,527.5182692307692
43.36538461538461,533.7403846153846
43.79653846153849,540.5476923076924
44.09105769230769,551.0072115384618
44.34865384615386,560.9115384615386
44.76451923076922,570.835
45.40192307692309,577.0461538461536
46.11634615384615,586.2903846153847
46.74980769230771,596.0417307692306
47.29509615384615,609.6575000000001
47.83269230769232,623.3996153846155
48.43653846153845,637.8062500000001
48.949423076923104,652.4569230769231
49.45865384615384,669.085096153846
49.95192307692309,689.3957692307692
50.510384615384595,707.0988461538461
51.24038461538464,730.2201923076923
52.02644230769231,756.5603846153849
53.27153846153845,790.3392307692307
55.27875000000002,837.9025000000006
58.04711538461537,895.2159615384618
62.53798076923075,958.4749999999999
67.81576923076923,1027.2730769230764
73.88471153846152,1072.6479807692308
76.6826923076923,1081.9423076923076
76.6826923076923,1081.9423076923076

